row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
4	4	195	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR030W_DMA193	543.740407683222	NA	NA
4	5	187	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR138C_DMA290	526.098990109074	NA	NA
4	6	203	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR138C_DMA290	567.542637866928	NA	NA
4	7	176	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR028C_DMA194	486.808905554531	NA	NA
4	8	191	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR028C_DMA194	525.87155366584	NA	NA
4	9	178	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR137W_DMA291	487.790948054657	NA	NA
4	10	176	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR137W_DMA291	486.60355361798	NA	NA
4	11	192	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR027C_DMA195	543.737907690682	NA	NA
4	12	180	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR027C_DMA195	510.359714408169	NA	NA
4	13	183	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR134W_DMA292	513.639200768235	NA	NA
4	14	188	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR134W_DMA292	520.501870722426	NA	NA
4	15	191	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR026C_DMA196	529.764454887235	NA	NA
4	16	187	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR026C_DMA196	516.288050808441	NA	NA
4	17	185	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR132C_DMA293	506.021433095976	NA	NA
4	18	197	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR132C_DMA293	542.333346265552	NA	NA
4	19	192	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR025C_DMA197	534.324533652717	NA	NA
4	20	187	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR025C_DMA197	516.642979133021	NA	NA
4	21	190	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR131W_DMA294	514.980035935276	NA	NA
4	22	186	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR131W_DMA294	497.525540128591	NA	NA
4	23	185	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR024W_DMA198	496.426125426592	NA	NA
4	24	193	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR024W_DMA198	517.158440207248	NA	NA
4	25	206	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR130C_DMA295	547.993111455861	NA	NA
4	26	190	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR130C_DMA295	495.237256521422	NA	NA
4	27	187	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR023C_DMA199	489.206469654755	NA	NA
4	28	191	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR023C_DMA199	NA	NA	{status=JK}
4	29	202	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR129C_DMA296	539.799546653388	NA	NA
4	30	201	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR129C_DMA296	541.821469806069	NA	NA
4	31	178	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR022W_DMA200	481.97017266837	NA	NA
4	32	184	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR022W_DMA200	508.172243121537	NA	NA
4	33	172	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR128C_DMA297	480.988570006705	NA	NA
4	34	177	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR128C_DMA297	505.035357121158	NA	NA
4	35	134	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR020W_DMA201	389.306291277459	NA	NA
4	36	150	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR020W_DMA201	449.785070495447	NA	NA
4	37	160	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR126C_DMA298	493.977659978863	NA	NA
4	38	142	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR126C_DMA298	447.8042316798	NA	NA
4	39	187	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR019C_DMA202	590.285657133829	NA	NA
4	40	157	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR019C_DMA202	494.719455133437	NA	NA
4	41	173	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR125C_DMA299	540.380605202169	NA	NA
4	42	159	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR125C_DMA299	504.546433852116	NA	NA
4	43	134	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR018C_DMA203	NA	NA	{status=JK}
4	44	169	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR018C_DMA203	559.055793570864	NA	NA
